18079035,2023-09-06T17:57:11.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xc5d4ec9300be6da89a3db305c415c7cd3cbb7e8e,228750379970000000000
18079035,2023-09-06T17:57:11.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xc5d4ec9300be6da89a3db305c415c7cd3cbb7e8e,0xf5e4a4480f5e73cfe697384525d6f4a07617ac71,228750379970000000000
18080295,2023-09-06T22:11:35.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xf5e4a4480f5e73cfe697384525d6f4a07617ac71,0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,55524553316189372276
18081197,2023-09-07T01:13:11.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x81153f0889ab398c4acb42cb58b565a5392bba95,135143881370000000000
18081197,2023-09-07T01:13:11.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0x81153f0889ab398c4acb42cb58b565a5392bba95,0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,135143881370000000000
18084284,2023-09-07T11:35:11.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x7c2eeb3ee6d651c6ba81ea448cacaf48ea122c8a,192828540000000000
18092580,2023-09-08T15:26:35.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0x9cfc1d1a45f79246e8e074cfdfc3f4aacdde8d9a,0xc074887d140e276a8b892222f925440eaf3ff40b,192780788413727959053
18092592,2023-09-08T15:28:59.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xc074887d140e276a8b892222f925440eaf3ff40b,0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,192780788413727959053
18092592,2023-09-08T15:28:59.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,69339406680507547648
18092592,2023-09-08T15:28:59.000Z,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0xf5e4a4480f5e73cfe697384525d6f4a07617ac71,69339402047093992896
